9.493258999999998338e+00
8.334847999999999146e+00
8.616110000000000824e+00
1.005333299999999852e+01
1.073929899999999904e+01
9.502781999999999840e+00
9.256130000000000635e+00
9.954826000000000619e+00
1.283206300000000155e+01
8.265996000000001231e+00
9.693918000000001811e+00
8.253083000000000169e+00
1.186381999999999870e+01
1.130653900000000078e+01
1.133449199999999912e+01
8.781947000000000614e+00
8.893667999999999907e+00
7.379877999999999716e+00
1.083769900000000064e+01
9.052531999999999357e+00
1.041548099999999977e+01
7.550591000000000719e+00
1.102547999999999995e+01
1.108164200000000044e+01
8.234339000000000297e+00
8.669382999999999839e+00
7.788183000000000966e+00
1.117462800000000023e+01
9.984284000000000603e+00
5.966952000000000034e+00
1.070017100000000099e+01
6.622167000000000137e+00
9.268931999999999505e+00
9.643411000000000399e+00
1.083131799999999956e+01
1.032180199999999992e+01
7.275441000000000713e+00
9.812547999999999604e+00
8.744858999999999938e+00
7.920962999999999532e+00
1.012788399999999989e+01
7.351587999999999568e+00
6.458872999999999642e+00
1.030077200000000026e+01
1.006422099999999986e+01
8.901771999999999352e+00
9.884866000000000597e+00
1.015079199999999915e+01
8.441845999999999961e+00
7.426211000000000340e+00
8.827558000000001570e+00
9.057292999999999594e+00
1.025572600000000101e+01
9.360136000000000678e+00
6.373685000000000045e+00
1.177736800000000095e+01
9.254734000000000904e+00
8.840537000000001200e+00
1.047415800000000097e+01
9.309679000000000926e+00
8.325986999999999583e+00
1.034457699999999925e+01
9.235970000000000013e+00
7.111029999999999518e+00
8.793996999999999176e+00
1.059087200000000095e+01
9.590458000000001704e+00
1.063987299999999969e+01
9.257028000000000034e+00
8.928525999999997964e+00
1.065903300000000087e+01
8.341473999999999833e+00
7.777326000000000406e+00
1.049879299999999915e+01
8.400750999999999635e+00
1.117181099999999994e+01
9.896659000000001427e+00
8.165577000000000751e+00
6.222631999999999941e+00
7.095331000000000721e+00
1.061396999999999835e+01
8.714743999999999602e+00
1.348468999999999873e+01
1.147105999999999959e+01
8.056573999999999458e+00
9.570396000000000569e+00
1.084108400000000039e+01
6.339363999999999777e+00
9.811154000000000153e+00
7.553762000000000754e+00
1.071095500000000023e+01
8.553557000000001409e+00
8.958871999999999503e+00
8.223846999999999241e+00
1.007002600000000037e+01
8.787154000000001020e+00
9.181016999999998873e+00
1.058701600000000020e+01
8.987123000000000417e+00
1.033102300000000007e+01
7.126350000000000406e+00
1.038739299999999943e+01
1.332656800000000175e+01
1.032685600000000115e+01
9.633300000000000196e+00
9.871833999999999776e+00
9.403866999999999976e+00
8.741423000000001053e+00
7.496805000000000163e+00
7.939052999999999471e+00
8.426340999999998971e+00
8.358520999999999646e+00
9.961877000000001203e+00
9.480940999999999619e+00
9.324816000000000216e+00
9.614211000000000951e+00
